City,Location,lat,lon,pollutant,source,unit,value,time,country
,貝塚市鳥羽１２２－１,34.4325,135.368889,NO2,japan-soramame,µg/m³,9.4,2023-10-16T13:30:00+05:30,Japan
,大阪市中央区大手前４－１－６７,34.6825,135.519167,NO2,japan-soramame,µg/m³,26.32,2023-10-16T13:30:00+05:30,Japan
,大阪市中央区大手前４－１－６７,34.6825,135.519167,PM2.5,japan-soramame,µg/m³,12,2023-10-16T13:30:00+05:30,Japan
,大阪市住之江区南加賀屋１－１－８０先,34.605833,135.475833,NO2,japan-soramame,µg/m³,56.4,2023-10-16T13:30:00+05:30,Japan
,三島郡島本町桜井２－１－１,34.880556,135.665833,PM2.5,japan-soramame,µg/m³,12,2023-10-16T13:30:00+05:30,Japan
,大阪市城東区新喜多２－４－３５,34.694167,135.545556,NO2,japan-soramame,µg/m³,15.04,2023-10-16T13:30:00+05:30,Japan
,大阪市東住吉区杭全２－１３－６先,34.633333,135.541389,NO2,japan-soramame,µg/m³,20.68,2023-10-16T13:30:00+05:30,Japan
,八尾市清水町１－２－５,34.622222,135.605,PM2.5,japan-soramame,µg/m³,11,2023-10-16T13:30:00+05:30,Japan
,阪南市舞４－６－１４,34.336389,135.230833,NO2,japan-soramame,µg/m³,3.76,2023-10-16T13:30:00+05:30,Japan
,大阪市此花区春日出北１－８－４,34.679444,135.455,PM2.5,japan-soramame,µg/m³,12,2023-10-16T13:30:00+05:30,Japan
,堺市東区石原町１－２０－１,34.558611,135.530833,NO2,japan-soramame,µg/m³,16.92,2023-10-16T13:30:00+05:30,Japan
,堺市美原区丹上３２９－１,34.503056,135.564722,NO2,japan-soramame,µg/m³,26.32,2023-10-16T13:30:00+05:30,Japan
,高槻市南庄所町3,34.837222,135.614444,NO2,japan-soramame,µg/m³,13.16,2023-10-16T13:30:00+05:30,Japan
,豊能郡豊能町余野４１４番地の１,34.918889,135.494167,NO2,japan-soramame,µg/m³,15.04,2023-10-16T13:30:00+05:30,Japan
,高石市西取石６－１１－１,34.515833,135.446667,PM2.5,japan-soramame,µg/m³,8,2023-10-16T12:30:00+05:30,Japan
,大阪市生野区勝山北３－１３－４４,34.653056,135.536944,PM2.5,japan-soramame,µg/m³,11,2023-10-16T09:30:00+05:30,Japan
,海南市野上中１６６－１,34.162222,135.279444,NO2,japan-soramame,µg/m³,11.28,2023-08-28T09:30:00+05:30,Japan
,海南市日方１２６９,34.156111,135.210278,NO2,japan-soramame,µg/m³,0,2023-08-26T22:30:00+05:30,Japan
,文京区本駒込四丁目35番15号,35.730556,139.758333,PM2.5,japan-soramame,µg/m³,7,2023-07-31T05:30:00+05:30,Japan
,文京区本駒込四丁目35番15号,35.730556,139.758333,NO2,japan-soramame,µg/m³,125.96,2023-07-31T05:30:00+05:30,Japan
,秋田市広面字樋ノ上２８－３,39.713611,140.145556,NO2,japan-soramame,µg/m³,1.88,2023-07-14T22:30:00+05:30,Japan
,Cittanova,38.34782816126602, 16.08657785718319,PM2.5,airgradient,µg/m³,26.65223185,2024-03-24T10:30:00+05:30,Italy
Roma,Bufalotta,41.947649,12.533682,NO2,ARPALAZIO,µg/m³,65,2024-03-23T05:30:00+05:30,Italy
Roma,Allumiere,42.157741,11.908744,O3,ARPALAZIO,µg/m³,91,2024-03-23T05:30:00+05:30,Italy
Roma,Colleferro-Europa,41.72501, 13.009575000000002,NO2,ARPALAZIO,µg/m³,22,2024-03-23T05:30:00+05:30,Italy
Roma,Fiumicino Villa Guglielmi,41.768189,12.237048,O3,ARPALAZIO,µg/m³,33,2024-03-23T05:30:00+05:30,Italy
Roma,Cinecitta,41.85772, 12.568664999999998,O3,ARPALAZIO,µg/m³,22,2024-03-23T05:30:00+05:30,Italy
Roma,Villa Ada,41.932874,12.506971,NO2,ARPALAZIO,µg/m³,47,2024-03-23T05:30:00+05:30,Italy
Viterbo,Viterbo,42.422058,12.109125,NO2,ARPALAZIO,µg/m³,28,2024-03-23T05:30:00+05:30,Italy
Roma,Bufalotta,41.947649,12.533682,O3,ARPALAZIO,µg/m³,12,2024-03-23T05:30:00+05:30,Italy
Viterbo,Civita Castellana,42.3018,12.4132,NO2,ARPALAZIO,µg/m³,15,2024-03-23T05:30:00+05:30,Italy
Roma,Civ. Via Roma,42.094147,11.795509,NO2,ARPALAZIO,µg/m³,32,2024-03-23T05:30:00+05:30,Italy
Civitavecchia,Allumiere - v.Aldo Moro,42.16097200000001, 11.900021999999998,O3,ARPALAZIO,µg/m³,89,2024-03-23T05:30:00+05:30,Italy
Civitavecchia,S.Agostino,42.159946999999995, 11.742631000000001,O3,ARPALAZIO,µg/m³,35,2024-03-23T05:30:00+05:30,Italy
Roma,Colleferro-Oberdan,41.73084,13.00435,O3,ARPALAZIO,µg/m³,71,2024-03-23T05:30:00+05:30,Italy
Latina,Gaeta,41.223074,13.570481,NO2,ARPALAZIO,µg/m³,28,2024-03-23T05:30:00+05:30,Italy
Roma,Civ. Via Morandi,42.086803,11.806498,NO2,ARPALAZIO,µg/m³,3,2024-03-23T05:30:00+05:30,Italy
Viterbo,Acquapendente,42.736649,11.876578,O3,ARPALAZIO,µg/m³,56,2024-03-23T05:30:00+05:30,Italy
Roma,Civitavecchia,42.091629000000005,11.802466,NO2,ARPALAZIO,µg/m³,8,2024-03-23T05:30:00+05:30,Italy
Roma,Civ. Porto,42.097053,11.788354,NO2,ARPALAZIO,µg/m³,16,2024-03-23T05:30:00+05:30,Italy
Roma,Francia,41.947447,12.469588,NO2,ARPALAZIO,µg/m³,38,2024-03-23T05:30:00+05:30,Italy
Roma,Fiumicino Villa Guglielmi,41.768189,12.237048,NO2,ARPALAZIO,µg/m³,37,2024-03-23T05:30:00+05:30,Italy
Latina,Via Tasso,41.464025, 12.913039000000001,O3,ARPALAZIO,µg/m³,48,2024-03-23T05:30:00+05:30,Italy
Civitavecchia,Faro,42.098903,11.817692,NO2,ARPALAZIO,µg/m³,7,2024-03-23T05:30:00+05:30,Italy
Roma,Arenula,41.894020000000005, 12.475368000000001,O3,ARPALAZIO,µg/m³,7,2024-03-23T05:30:00+05:30,Italy
Frosinone,Ferentino,41.69,13.250411,NO2,ARPALAZIO,µg/m³,18,2024-03-23T05:30:00+05:30,Italy
Roma,Cavaliere,41.929383,12.658363,O3,ARPALAZIO,µg/m³,18,2024-03-23T05:30:00+05:30,Italy
Roma,Cinecitta,41.85772, 12.568664999999998,NO2,ARPALAZIO,µg/m³,58,2024-03-23T05:30:00+05:30,Italy
Frosinone,Frosinone Scalo,41.62,13.33081,NO2,ARPALAZIO,µg/m³,21,2024-03-23T05:30:00+05:30,Italy
Civitavecchia,Aurelia,42.137344,11.793163,NO2,ARPALAZIO,µg/m³,11,2024-03-23T05:30:00+05:30,Italy
Roma,Malagrotta,41.874894,12.345598,NO2,ARPALAZIO,µg/m³,17,2024-03-23T05:30:00+05:30,Italy
Latina,Gaeta,41.223074,13.570481,O3,ARPALAZIO,µg/m³,38,2024-03-23T05:30:00+05:30,Italy
Roma,Allumiere,42.157741,11.908744,NO2,ARPALAZIO,µg/m³,8,2024-03-23T05:30:00+05:30,Italy
Latina,Latina-Scalo,41.531431,12.946064,NO2,ARPALAZIO,µg/m³,31,2024-03-23T05:30:00+05:30,Italy
Roma,Cavaliere,41.929383,12.658363,NO2,ARPALAZIO,µg/m³,39,2024-03-23T05:30:00+05:30,Italy
Roma,Civitavecchia,42.091629000000005,11.802466,O3,ARPALAZIO,µg/m³,27,2024-03-23T05:30:00+05:30,Italy
Roma,Civ. Via Morandi,42.086803,11.806498,O3,ARPALAZIO,µg/m³,44,2024-03-23T05:30:00+05:30,Italy
Roma,Cipro,41.906358000000004, 12.447596000000003,NO2,ARPALAZIO,µg/m³,45,2024-03-23T05:30:00+05:30,Italy
Rieti,Rieti 1,42.404092999999996, 12.858224000000002,NO2,ARPALAZIO,µg/m³,7,2024-03-23T05:30:00+05:30,Italy
Roma,Cipro,41.906358000000004, 12.447596000000003,O3,ARPALAZIO,µg/m³,12,2024-03-23T05:30:00+05:30,Italy
Civitavecchia,Allumiere - v.Aldo Moro,42.16097200000001, 11.900021999999998,NO2,ARPALAZIO,µg/m³,6,2024-03-23T05:30:00+05:30,Italy
Civitavecchia,S.Gordiano,42.073608,11.815916,NO2,ARPALAZIO,µg/m³,18,2024-03-23T05:30:00+05:30,Italy
Latina,Aprilia 2,41.595344,12.653581,NO2,ARPALAZIO,µg/m³,22,2024-03-23T05:30:00+05:30,Italy
Frosinone,Cassino,41.49,13.83069,NO2,ARPALAZIO,µg/m³,34,2024-03-23T05:30:00+05:30,Italy
Roma,Preneste,41.886018,12.541614,O3,ARPALAZIO,µg/m³,52,2024-03-23T05:30:00+05:30,Italy
Frosinone,Fontechiari,41.67,13.674472,O3,ARPALAZIO,µg/m³,39,2024-03-23T05:30:00+05:30,Italy
Rieti,Leonessa,42.57259299999999, 12.961982000000003,NO2,ARPALAZIO,µg/m³,5,2024-03-23T05:30:00+05:30,Italy
Roma,Civ. Villa Albani,42.099363, 11.798060999999999,NO2,ARPALAZIO,µg/m³,18,2024-03-23T05:30:00+05:30,Italy
Roma,Malagrotta,41.874894,12.345598,O3,ARPALAZIO,µg/m³,38,2024-03-23T05:30:00+05:30,Italy
Rieti,Leonessa,42.57259299999999, 12.961982000000003,O3,ARPALAZIO,µg/m³,50,2024-03-23T05:30:00+05:30,Italy
Civitavecchia,Campo dell'Oro,42.081825,11.809336,NO2,ARPALAZIO,µg/m³,3,2024-03-23T05:30:00+05:30,Italy
Roma,Ciampino,41.79788,12.607033,NO2,ARPALAZIO,µg/m³,17,2024-03-23T05:30:00+05:30,Italy
Roma,Fermi,41.864194,12.469531,NO2,ARPALAZIO,µg/m³,99,2024-03-23T05:30:00+05:30,Italy
Roma,Castel di Guido,41.88943799999999,12.2663,O3,ARPALAZIO,µg/m³,56,2024-03-23T05:30:00+05:30,Italy
Frosinone,Ceccano,41.57,13.33719,NO2,ARPALAZIO,µg/m³,28,2024-03-23T05:30:00+05:30,Italy
Civitavecchia,Fiumaretta,42.102157999999996,11.784358,NO2,ARPALAZIO,µg/m³,8,2024-03-23T05:30:00+05:30,Italy
Roma,Colleferro-Oberdan,41.73084,13.00435,NO2,ARPALAZIO,µg/m³,16,2024-03-23T05:30:00+05:30,Italy
Roma,Preneste,41.886018,12.541614,NO2,ARPALAZIO,µg/m³,33,2024-03-23T05:30:00+05:30,Italy
Civitavecchia,S.Agostino,42.159946999999995, 11.742631000000001,NO2,ARPALAZIO,µg/m³,3,2024-03-23T05:30:00+05:30,Italy
Roma,Magna Grecia,41.883064,12.508939,NO2,ARPALAZIO,µg/m³,78,2024-03-23T05:30:00+05:30,Italy
Frosinone,Alatri,41.73,13.338333,NO2,ARPALAZIO,µg/m³,39,2024-03-23T05:30:00+05:30,Italy
Viterbo,Acquapendente,42.736649,11.876578,NO2,ARPALAZIO,µg/m³,4,2024-03-23T05:30:00+05:30,Italy
Latina,Viale De Chirico,41.451131, 12.891730999999998,NO2,ARPALAZIO,µg/m³,33,2024-03-23T05:30:00+05:30,Italy
Roma,Tiburtina,41.910257,12.54887,NO2,ARPALAZIO,µg/m³,51,2024-03-23T05:30:00+05:30,Italy
Roma,Villa Ada,41.932874,12.506971,O3,ARPALAZIO,µg/m³,8,2024-03-23T05:30:00+05:30,Italy
Roma,Arenula,41.894020000000005, 12.475368000000001,NO2,ARPALAZIO,µg/m³,71,2024-03-23T05:30:00+05:30,Italy
Roma,Fiumicino Porto,41.774849,12.223413,NO2,ARPALAZIO,µg/m³,28,2024-03-23T05:30:00+05:30,Italy
Roma,Castel di Guido,41.88943799999999,12.2663,NO2,ARPALAZIO,µg/m³,8,2024-03-23T05:30:00+05:30,Italy
Frosinone,Fontechiari,41.67,13.674472,NO2,ARPALAZIO,µg/m³,3,2024-03-23T05:30:00+05:30,Italy
Roma,Guidonia,41.995679,12.726371,NO2,ARPALAZIO,µg/m³,18,2024-03-23T05:30:00+05:30,Italy
Latina,Via Tasso,41.464025, 12.913039000000001,NO2,ARPALAZIO,µg/m³,29,2024-03-23T05:30:00+05:30,Italy
Civitavecchia,Monte Romano,42.268561,11.910914,NO2,ARPALAZIO,µg/m³,2,2024-03-23T05:30:00+05:30,Italy
Frosinone,Frosinone Mazzini,41.639666, 13.348912999999998,O3,ARPALAZIO,µg/m³,56,2024-03-23T04:30:00+05:30,Italy
Frosinone,Frosinone Mazzini,41.639666, 13.348912999999998,NO2,ARPALAZIO,µg/m³,30,2024-03-23T04:30:00+05:30,Italy
Roma,Civ. Villa Albani,42.099363, 11.798060999999999,PM2.5,ARPALAZIO,µg/m³,7,2024-03-22T05:30:00+05:30,Italy
Roma,Malagrotta,41.874894,12.345598,PM2.5,ARPALAZIO,µg/m³,9,2024-03-22T05:30:00+05:30,Italy
Civitavecchia,Fiumaretta,42.102157999999996,11.784358,PM2.5,ARPALAZIO,µg/m³,8,2024-03-22T05:30:00+05:30,Italy
Viterbo,Viterbo,42.422058,12.109125,PM2.5,ARPALAZIO,µg/m³,9,2024-03-22T05:30:00+05:30,Italy
Roma,Villa Ada,41.932874,12.506971,PM2.5,ARPALAZIO,µg/m³,11,2024-03-22T05:30:00+05:30,Italy
Latina,Viale De Chirico,41.451131, 12.891730999999998,PM2.5,ARPALAZIO,µg/m³,14,2024-03-22T05:30:00+05:30,Italy
Civitavecchia,Allumiere - v.Aldo Moro,42.16097200000001, 11.900021999999998,PM2.5,ARPALAZIO,µg/m³,6,2024-03-22T05:30:00+05:30,Italy
Viterbo,Acquapendente,42.736649,11.876578,PM2.5,ARPALAZIO,µg/m³,10,2024-03-22T05:30:00+05:30,Italy
Latina,Latina-Scalo,41.531431,12.946064,PM2.5,ARPALAZIO,µg/m³,9,2024-03-22T05:30:00+05:30,Italy
Rieti,Leonessa,42.57259299999999, 12.961982000000003,PM2.5,ARPALAZIO,µg/m³,5,2024-03-22T05:30:00+05:30,Italy
Frosinone,Cassino,41.49,13.83069,PM2.5,ARPALAZIO,µg/m³,14,2024-03-22T05:30:00+05:30,Italy
Roma,Castel di Guido,41.88943799999999,12.2663,PM2.5,ARPALAZIO,µg/m³,9,2024-03-22T05:30:00+05:30,Italy
Roma,Guidonia,41.995679,12.726371,PM2.5,ARPALAZIO,µg/m³,10,2024-03-22T05:30:00+05:30,Italy
Roma,Arenula,41.894020000000005, 12.475368000000001,PM2.5,ARPALAZIO,µg/m³,12,2024-03-22T05:30:00+05:30,Italy
Roma,Fiumicino Villa Guglielmi,41.768189,12.237048,PM2.5,ARPALAZIO,µg/m³,9,2024-03-22T05:30:00+05:30,Italy
Frosinone,Fontechiari,41.67,13.674472,PM2.5,ARPALAZIO,µg/m³,15,2024-03-22T05:30:00+05:30,Italy
Frosinone,Frosinone Mazzini,41.639666, 13.348912999999998,PM2.5,ARPALAZIO,µg/m³,9,2024-03-22T05:30:00+05:30,Italy
Roma,Civitavecchia,42.091629000000005,11.802466,PM2.5,ARPALAZIO,µg/m³,7,2024-03-22T05:30:00+05:30,Italy
Roma,Francia,41.947447,12.469588,PM2.5,ARPALAZIO,µg/m³,13,2024-03-22T05:30:00+05:30,Italy
Rieti,Rieti 1,42.404092999999996, 12.858224000000002,PM2.5,ARPALAZIO,µg/m³,8,2024-03-22T05:30:00+05:30,Italy
Civitavecchia,S.Agostino,42.159946999999995, 11.742631000000001,PM2.5,ARPALAZIO,µg/m³,4,2024-03-22T05:30:00+05:30,Italy
Roma,Cavaliere,41.929383,12.658363,PM2.5,ARPALAZIO,µg/m³,11,2024-03-22T05:30:00+05:30,Italy
Civitavecchia,Faro,42.098903,11.817692,PM2.5,ARPALAZIO,µg/m³,7,2024-03-22T05:30:00+05:30,Italy
Frosinone,Ferentino,41.69,13.250411,PM2.5,ARPALAZIO,µg/m³,14,2024-03-22T05:30:00+05:30,Italy
Roma,Cinecitta,41.85772, 12.568664999999998,PM2.5,ARPALAZIO,µg/m³,14,2024-03-22T05:30:00+05:30,Italy
Roma,Cipro,41.906358000000004, 12.447596000000003,PM2.5,ARPALAZIO,µg/m³,12,2024-03-22T05:30:00+05:30,Italy
Civitavecchia,Campo dell'Oro,42.081825,11.809336,PM2.5,ARPALAZIO,µg/m³,5,2024-03-22T05:30:00+05:30,Italy
Roma,Colleferro-Europa,41.72501, 13.009575000000002,PM2.5,ARPALAZIO,µg/m³,11,2024-03-22T05:30:00+05:30,Italy
RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,NET.IT279A,43.78666999999999,11.2875,PM2.5,EEA Italy,µg/m³,0,2024-03-11T17:30:00+05:30,Italy
Nationales Beobachtungsnetz für Luftfremdstoffe,NET-CH003A,46.01109999946352, 8.957099999999999,NO2,EEA Switzerland,µg/m³,11.2481,2024-03-11T17:30:00+05:30,Italy
Nationales Beobachtungsnetz für Luftfremdstoffe,NET-CH003A,46.01109999946352, 8.957099999999999,PM2.5,EEA Switzerland,µg/m³,1.5769,2024-03-11T17:30:00+05:30,Italy
Nationales Beobachtungsnetz für Luftfremdstoffe,NET-CH003A,46.01109999946352, 8.957099999999999,O3,EEA Switzerland,µg/m³,71.4546,2024-03-11T17:30:00+05:30,Italy
Cantone Ticino,NET-CH011A,46.02549999946354, 8.967290000000002,O3,EEA Switzerland,µg/m³,69.7255,2024-03-11T17:30:00+05:30,Italy
Cantone Ticino,NET-CH011A,46.02549999946354, 8.967290000000002,NO2,EEA Switzerland,µg/m³,11.7482,2024-03-11T17:30:00+05:30,Italy
ENEL BRINDISI,NET.IT273A,40.74278,17.41583,NO2,EEA Italy,µg/m³,4.92,2024-03-11T16:30:00+05:30,Italy
ITALGREEN,NET.IT271A,40.961389999999994,17.28417,NO2,EEA Italy,µg/m³,15.11,2024-03-11T16:30:00+05:30,Italy
ARPA MOLISE,NET.IT232A,41.478889, 14.033333000000002,NO2,EEA Italy,µg/m³,24.3015,2024-03-11T16:30:00+05:30,Italy
RETE SIMAGE,NET.IT219A,40.41194,17.28389,NO2,EEA Italy,µg/m³,6.97,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI BARI,NET.IT247A,41.23167, 16.291670000000003,NO2,EEA Italy,µg/m³,18.42,2024-03-11T16:30:00+05:30,Italy
COMUNE DI BARI,NET.IT218A,41.07694399999999,16.865833,NO2,EEA Italy,µg/m³,2.9,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,40.42332999999999,17.22528,NO2,EEA Italy,µg/m³,4.86,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,41.62832999999999, 15.909439999999998,NO2,EEA Italy,µg/m³,15.01,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI TARANTO,NET.IT230A,40.59194,17.11583,NO2,EEA Italy,µg/m³,12.1,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,40.49444,17.23306,NO2,EEA Italy,µg/m³,14.95,2024-03-11T16:30:00+05:30,Italy
RETE SIMAGE,NET.IT219A,40.41194,17.28389,O3,EEA Italy,µg/m³,84.97,2024-03-11T16:30:00+05:30,Italy
ENPLUS-CTE-S.SEVERO-FG,NET.IT263A,41.546659999999996,15.44083,NO2,EEA Italy,µg/m³,0.25,2024-03-11T16:30:00+05:30,Italy
COMUNE DI BARI,NET.IT218A,41.1347,16.84526,O3,EEA Italy,µg/m³,85.53,2024-03-11T16:30:00+05:30,Italy
COMUNE DI LECCE,NET.IT229A,40.35194,18.17667,NO2,EEA Italy,µg/m³,11.92,2024-03-11T16:30:00+05:30,Italy
ARPA MOLISE,NET.IT232A,41.554167, 14.674721999999997,O3,EEA Italy,µg/m³,83.84,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI BARI,NET.IT247A,40.82777999999999,16.56028,O3,EEA Italy,µg/m³,79.13,2024-03-11T16:30:00+05:30,Italy
COMUNE DI BARI,NET.IT218A,41.1347,16.84526,NO2,EEA Italy,µg/m³,8.75,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI BARI,NET.IT247A,40.956669999999995,17.29028,NO2,EEA Italy,µg/m³,12.21,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI TARANTO,NET.IT230A,40.53778,17.42389,NO2,EEA Italy,µg/m³,7.4,2024-03-11T16:30:00+05:30,Italy
ENEL BRINDISI,NET.IT273A,40.48944,18.04722,PM2.5,EEA Italy,µg/m³,14.04,2024-03-11T16:30:00+05:30,Italy
MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,NET.IT116A,40.84936,14.23111,NO2,EEA Italy,µg/m³,58.3,2024-03-11T16:30:00+05:30,Italy
MONITORAGGIO AMBIENTALE DELLA REGIONE CAMPANIA A CURA DELL'A.R.P.A.C.,NET.IT116A,41.15604, 15.096750000000002,O3,EEA Italy,µg/m³,81.94,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI BRINDISI,NET.IT254A,40.527499999999996,17.5875,NO2,EEA Italy,µg/m³,29.66,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI BARI,NET.IT247A,40.953329999999994,16.91972,NO2,EEA Italy,µg/m³,4.83,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,40.42332999999999,17.22528,O3,EEA Italy,µg/m³,67.07,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI TARANTO,NET.IT230A,40.700829999999996,17.33194,NO2,EEA Italy,µg/m³,11,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,41.113611,16.888056,NO2,EEA Italy,µg/m³,22.68,2024-03-11T16:30:00+05:30,Italy
RETE SIMAGE,NET.IT219A,40.52110999999999,17.2536,NO2,EEA Italy,µg/m³,15.08,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,40.42332999999999,17.84639,NO2,EEA Italy,µg/m³,5.63,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,41.45389,15.54778,NO2,EEA Italy,µg/m³,14.43,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,40.48556000000001,18.00556,NO2,EEA Italy,µg/m³,5.65,2024-03-11T16:30:00+05:30,Italy
ARPA MOLISE,NET.IT232A,41.998056, 14.993333000000002,O3,EEA Italy,µg/m³,53.36,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,40.460555559999996,17.26333,NO2,EEA Italy,µg/m³,27.15,2024-03-11T16:30:00+05:30,Italy
ARPA MOLISE,NET.IT232A,41.478889, 14.033333000000002,O3,EEA Italy,µg/m³,47.4,2024-03-11T16:30:00+05:30,Italy
ENEL BRINDISI,NET.IT273A,40.40333,18.125,NO2,EEA Italy,µg/m³,2.71,2024-03-11T16:30:00+05:30,Italy
ARPA MOLISE,NET.IT232A,41.554167, 14.674721999999997,NO2,EEA Italy,µg/m³,8.8908,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,40.56555999999999,17.80833,NO2,EEA Italy,µg/m³,6.03,2024-03-11T16:30:00+05:30,Italy
COMUNE DI LECCE,NET.IT229A,40.36444,18.17306,NO2,EEA Italy,µg/m³,12.55,2024-03-11T16:30:00+05:30,Italy
ENEL BRINDISI,NET.IT273A,40.74278,17.41583,O3,EEA Italy,µg/m³,72.12,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI BARI,NET.IT247A,40.953329999999994,16.91972,O3,EEA Italy,µg/m³,79.67,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI BARI,NET.IT247A,40.82777999999999,16.56028,NO2,EEA Italy,µg/m³,10.08,2024-03-11T16:30:00+05:30,Italy
PROVINCIA DI TARANTO,NET.IT230A,40.53778,17.42389,O3,EEA Italy,µg/m³,55.44,2024-03-11T16:30:00+05:30,Italy
REGIONE PUGLIA,NET.IT223A,41.200278,16.605,NO2,EEA Italy,µg/m³,13.93,2024-03-11T16:30:00+05:30,Italy
ENPLUS-CTE-S.SEVERO-FG,NET.IT263A,41.546659999999996,15.44083,O3,EEA Italy,µg/m³,70.87,2024-03-11T16:30:00+05:30,Italy
ENEL BRINDISI,NET.IT273A,40.48944,18.04722,NO2,EEA Italy,µg/m³,2.82,2024-03-11T16:30:00+05:30,Italy
RETE SIMAGE,NET.IT219A,40.52611,17.17361,NO2,EEA Italy,µg/m³,14.23,2024-03-11T16:30:00+05:30,Italy
ARPA MOLISE,NET.IT232A,41.998056, 14.993333000000002,NO2,EEA Italy,µg/m³,44.779,2024-03-11T16:30:00+05:30,Italy
RETE REGIONALE UMBRIA,NET.IT252A,42.56,12.65083,NO2,EEA Italy,µg/m³,30.2,2024-03-11T15:30:00+05:30,Italy
RETE REGIONALE QUALITA' DELL'ARIA DELLA TOSCANA,NET.IT279A,43.872780000000006,11.09194,NO2,EEA Italy,µg/m³,40,2024-03-11T15:30:00+05:30,Italy
PIEMONTE - SISTEMA REGIONALE DI RILEVAMENTO DELLA QUALITA' DELL'ARIA,NET.IT224A,45.930299999999995,8.5655,O3,EEA Italy,µg/m³,41,2024-03-11T15:30:00+05:30,Italy
RETE REGIONALE QUALITA' ARIA DEL VENETO,NET.IT281A,45.63027799999998,12.591667,NO2,EEA Italy,µg/m³,18,2024-03-11T15:30:00+05:30,Italy
